fits_name,file_path,label,feature_Hα,feature_Hβ,feature_CaIIK,feature_CaIIH
spec-55863-GAC_105N29_B1_sp14-224.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-224.fits.gz,K,0.0,4873.040266252349,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp07-035.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-035.fits.gz,F,0.0,4861.832584649837,3930.972449074674,3967.345289316547
spec-55863-GAC_105N29_B1_sp14-012.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-012.fits.gz,A,0.0,4864.072056914614,3935.5007545577764,3971.001032638907
spec-55863-GAC_105N29_B1_sp01-106.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-106.fits.gz,K,0.0,0.0,3929.1625861305615,3968.2589095091184
spec-55862-B6210_sp01-186.fits,B6210/spec-55862-B6210_sp01-186.fits.gz,M,6575.064234749979,0.0,3940.9416073228585,3973.745050614633
spec-55863-GAC_105N29_B1_sp09-151.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-151.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_B1_sp01-063.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-063.fits.gz,K,0.0,0.0,3928.2579671627864,3973.745050614633
spec-55863-GAC_105N29_B1_sp10-183.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-183.fits.gz,F,0.0,0.0,3934.5946763407965,0.0
spec-55863-GAC_105N29_B1_sp16-221.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-221.fits.gz,F,0.0,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp01-168.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-168.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp12-159.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-159.fits.gz,F,6561.452663029057,4862.952191867843,3936.4070414309936,3971.001032638907
spec-55863-GAC_105N29_B1_sp12-129.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-129.fits.gz,G,0.0,0.0,3930.067413418534,3968.2589095091184
spec-55863-GAC_105N29_B1_sp02-056.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-056.fits.gz,G,0.0,4878.653791974776,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp09-004.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-004.fits.gz,A,0.0,4862.952191867843,3935.5007545577764,3970.0867811218423
spec-55863-GAC_105N29_B1_sp08-167.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-167.fits.gz,G,0.0,0.0,3934.5946763407965,3967.345289316547
spec-55863-GAC_105N29_B1_sp14-032.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-032.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp11-168.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-168.fits.gz,M,0.0,4859.594143462719,3931.8776931469724,3968.2589095091184
spec-55862-B6210_sp01-148.fits,B6210/spec-55862-B6210_sp01-148.fits.gz,K,0.0,0.0,3925.545359701092,3960.0438961152527
spec-55863-M31_011N40_M1_sp02-195.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-195.fits.gz,N,6573.550444548967,4864.072056914614,3933.688806732022,3971.001032638907
spec-55862-B6210_sp01-056.fits,B6210/spec-55862-B6210_sp01-056.fits.gz,F,0.0,0.0,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp10-157.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-157.fits.gz,F,0.0,4862.952191867843,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp10-210.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-210.fits.gz,G,0.0,0.0,3936.4070414309936,0.0
spec-55862-B6202_sp01-130.fits,B6202/spec-55862-B6202_sp01-130.fits.gz,M,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp13-044.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-044.fits.gz,K,6549.377145933667,4860.713235201249,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp15-206.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-206.fits.gz,K,0.0,4857.356732878539,3934.5946763407965,3967.345289316547
spec-55863-GAC_105N29_B1_sp05-007.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-007.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3967.345289316547
spec-55863-GAC_105N29_B1_sp16-005.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-005.fits.gz,G,6564.475019516997,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp05-068.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-068.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp16-234.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-234.fits.gz,A,6561.452663029057,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55862-B6212_sp02-190.fits,B6212/spec-55862-B6212_sp02-190.fits.gz,F,0.0,4864.072056914614,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp09-224.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-224.fits.gz,G,0.0,0.0,3930.067413418534,0.0
spec-55862-B6212_sp01-132.fits,B6212/spec-55862-B6212_sp01-132.fits.gz,F,0.0,4862.952191867843,3934.5946763407965,3970.0867811218423
spec-55862-B6210_sp02-153.fits,B6210/spec-55862-B6210_sp02-153.fits.gz,G,0.0,0.0,3936.4070414309936,3969.1727400947307
spec-55862-B6202_sp02-013.fits,B6202/spec-55862-B6202_sp02-013.fits.gz,F,0.0,0.0,3932.7831456834174,3969.1727400947307
spec-55863-M31_011N40_M1_sp02-033.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-033.fits.gz,F,6559.942006647443,0.0,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp05-178.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-178.fits.gz,K,0.0,4871.918336436785,3933.688806732022,3967.345289316547
spec-55862-B6202_sp02-088.fits,B6202/spec-55862-B6202_sp02-088.fits.gz,K,0.0,0.0,3934.5946763407965,3960.0438961152527
spec-55863-M31_011N40_B1_sp01-150.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-150.fits.gz,G,0.0,0.0,3937.313537008506,3971.915494694405
spec-55863-M31_011N40_B1_sp02-035.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-035.fits.gz,M,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp10-204.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-204.fits.gz,G,0.0,0.0,3943.6648538097975,3966.431879468582
spec-55863-GAC_105N29_B1_sp10-215.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-215.fits.gz,F,0.0,4864.072056914614,3936.4070414309936,3969.1727400947307
spec-55863-GAC_105N29_B1_sp15-122.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-122.fits.gz,F,0.0,4864.072056914614,3934.5946763407965,3969.1727400947307
spec-55862-B6202_sp01-242.fits,B6202/spec-55862-B6202_sp01-242.fits.gz,K,0.0,0.0,3933.688806732022,3968.2589095091184
spec-55862-B6202_sp01-073.fits,B6202/spec-55862-B6202_sp01-073.fits.gz,G,0.0,0.0,3933.688806732022,3969.1727400947307
spec-55862-B6212_sp01-163.fits,B6212/spec-55862-B6212_sp01-163.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp10-040.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-040.fits.gz,F,0.0,0.0,3936.4070414309936,3970.0867811218423
spec-55863-M31_011N40_B1_sp02-108.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-108.fits.gz,K,0.0,0.0,3936.4070414309936,3962.7803425543934
spec-55862-B6212_sp02-139.fits,B6212/spec-55862-B6212_sp02-139.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp10-120.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-120.fits.gz,K,6572.037002870897,4862.952191867843,3931.8776931469724,3970.0867811218423
spec-55863-M31_011N40_B1_sp02-055.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-055.fits.gz,G,0.0,0.0,3929.1625861305615,3967.345289316547
spec-55862-B6212_sp01-161.fits,B6212/spec-55862-B6212_sp01-161.fits.gz,M,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp15-015.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-015.fits.gz,K,0.0,0.0,3935.5007545577764,0.0
spec-55863-GAC_105N29_B1_sp13-106.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp13-106.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3971.001032638907
spec-55862-B6212_sp01-172.fits,B6212/spec-55862-B6212_sp01-172.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp12-247.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-247.fits.gz,K,0.0,4862.952191867843,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp11-037.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-037.fits.gz,M,0.0,4861.832584649837,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp07-111.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-111.fits.gz,G,0.0,4880.901012475759,3930.972449074674,3971.001032638907
spec-55862-B6212_sp01-116.fits,B6212/spec-55862-B6212_sp01-116.fits.gz,N,0.0,4886.523593428336,3931.8776931469724,3965.518679916798
spec-55863-M31_011N40_B1_sp02-056.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-056.fits.gz,G,0.0,0.0,3933.688806732022,3967.345289316547
spec-55863-GAC_105N29_B1_sp06-037.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-037.fits.gz,K,0.0,4868.554096577117,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp12-161.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-161.fits.gz,F,0.0,0.0,3935.5007545577764,3970.0867811218423
spec-55863-GAC_105N29_B1_sp06-040.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-040.fits.gz,K,0.0,4855.120352422797,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp02-111.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-111.fits.gz,G,6562.9636672922,0.0,3931.8776931469724,0.0
spec-55863-M31_011N40_B1_sp01-250.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-250.fits.gz,N,0.0,4862.952191867843,3933.688806732022,3968.2589095091184
spec-55862-B6210_sp01-087.fits,B6210/spec-55862-B6210_sp01-087.fits.gz,A,6561.452663029057,4861.832584649837,3933.688806732022,3969.1727400947307
spec-55863-M31_011N40_M1_sp02-072.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-072.fits.gz,F,6559.942006647443,4859.594143462719,3931.8776931469724,3966.431879468582
spec-55863-GAC_105N29_B1_sp05-187.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-187.fits.gz,K,0.0,0.0,0.0,3961.8679837032632
spec-55863-GAC_105N29_B1_sp16-030.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-030.fits.gz,F,0.0,4862.952191867843,3931.8776931469724,3966.431879468582
spec-55863-GAC_105N29_B1_sp03-017.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-017.fits.gz,G,0.0,4862.952191867843,3935.5007545577764,0.0
spec-55862-B6210_sp01-184.fits,B6210/spec-55862-B6210_sp01-184.fits.gz,M,0.0,0.0,3917.4187710778306,3962.7803425543934
spec-55863-GAC_105N29_B1_sp16-131.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-131.fits.gz,A,6561.452663029057,4860.713235201249,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp16-110.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-110.fits.gz,G,0.0,0.0,3935.5007545577764,0.0
spec-55863-M31_011N40_M1_sp01-186.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-186.fits.gz,M,6564.475019516997,4864.072056914614,3934.5946763407965,3967.345289316547
spec-55863-GAC_105N29_B1_sp05-038.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-038.fits.gz,F,0.0,4864.072056914614,3932.7831456834174,3969.1727400947307
spec-55863-M31_011N40_B1_sp02-081.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-081.fits.gz,G,0.0,0.0,3935.5007545577764,3968.2589095091184
spec-55863-GAC_105N29_B1_sp15-232.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-232.fits.gz,K,0.0,0.0,3934.5946763407965,3967.345289316547
spec-55863-GAC_105N29_B1_sp03-164.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-164.fits.gz,A,0.0,4862.952191867843,3935.5007545577764,3969.1727400947307
spec-55862-B6210_sp02-060.fits,B6210/spec-55862-B6210_sp02-060.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp10-227.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-227.fits.gz,K,0.0,0.0,0.0,0.0
spec-55862-B6210_sp02-092.fits,B6210/spec-55862-B6210_sp02-092.fits.gz,K,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp03-192.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-192.fits.gz,F,0.0,4861.832584649837,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp12-053.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-053.fits.gz,F,0.0,4862.952191867843,3933.688806732022,3970.0867811218423
spec-55863-GAC_105N29_B1_sp09-152.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-152.fits.gz,G,0.0,4857.356732878539,3933.688806732022,3966.431879468582
spec-55863-GAC_105N29_B1_sp03-142.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-142.fits.gz,F,0.0,4864.072056914614,3933.688806732022,3970.0867811218423
spec-55863-M31_011N40_B1_sp01-081.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-081.fits.gz,G,0.0,0.0,3932.7831456834174,3967.345289316547
spec-55862-B6202_sp02-019.fits,B6202/spec-55862-B6202_sp02-019.fits.gz,G,0.0,0.0,0.0,3969.1727400947307
spec-55863-GAC_105N29_B1_sp05-157.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-157.fits.gz,F,6559.942006647443,4862.952191867843,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp16-199.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-199.fits.gz,K,0.0,0.0,3937.313537008506,3969.1727400947307
spec-55863-GAC_105N29_B1_sp16-229.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-229.fits.gz,N,0.0,4862.952191867843,3934.5946763407965,3968.2589095091184
spec-55863-GAC_105N29_B1_sp14-164.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-164.fits.gz,A,0.0,0.0,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp02-030.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp02-030.fits.gz,K,0.0,4861.832584649837,3934.5946763407965,3966.431879468582
spec-55863-M31_011N40_M1_sp02-166.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-166.fits.gz,G,6561.452663029057,4860.713235201249,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp09-001.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-001.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3970.0867811218423
spec-55863-GAC_105N29_B1_sp09-209.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-209.fits.gz,G,0.0,0.0,3940.0342764474544,3972.830167336813
spec-55863-GAC_105N29_B1_sp16-108.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-108.fits.gz,A,0.0,4861.832584649837,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp11-206.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-206.fits.gz,G,0.0,4861.832584649837,3932.7831456834174,3968.2589095091184
spec-55862-B6210_sp01-040.fits,B6210/spec-55862-B6210_sp01-040.fits.gz,K,0.0,0.0,3933.688806732022,3969.1727400947307
spec-55863-GAC_105N29_B1_sp16-183.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-183.fits.gz,K,0.0,4871.918336436785,3930.972449074674,3966.431879468582
spec-55863-M31_011N40_B1_sp02-050.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp02-050.fits.gz,F,0.0,0.0,3935.5007545577764,3967.345289316547
spec-55863-GAC_105N29_B1_sp14-029.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-029.fits.gz,M,6549.377145933667,4858.475309374926,3932.7831456834174,3967.345289316547
spec-55862-B6202_sp02-101.fits,B6202/spec-55862-B6202_sp02-101.fits.gz,G,0.0,0.0,3932.7831456834174,0.0
spec-55862-B6210_sp02-012.fits,B6210/spec-55862-B6210_sp02-012.fits.gz,F,0.0,4861.832584649837,3932.7831456834174,3968.2589095091184
spec-55863-GAC_105N29_B1_sp06-197.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp06-197.fits.gz,K,0.0,0.0,3930.972449074674,3966.431879468582
spec-55862-B6212_sp02-023.fits,B6212/spec-55862-B6212_sp02-023.fits.gz,F,0.0,4864.072056914614,3933.688806732022,3967.345289316547
spec-55863-GAC_105N29_B1_sp15-190.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-190.fits.gz,M,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_B1_sp01-182.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-182.fits.gz,F,0.0,0.0,3933.688806732022,0.0
spec-55863-GAC_105N29_B1_sp16-112.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-112.fits.gz,F,0.0,4860.713235201249,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp11-159.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-159.fits.gz,K,0.0,4859.594143462719,3931.8776931469724,3968.2589095091184
spec-55863-GAC_105N29_B1_sp03-038.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-038.fits.gz,A,6562.9636672922,4864.072056914614,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp16-218.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-218.fits.gz,A,0.0,4864.072056914614,3934.5946763407965,3968.2589095091184
spec-55863-M31_011N40_B1_sp01-002.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-002.fits.gz,G,0.0,0.0,3931.8776931469724,0.0
spec-55862-B6212_sp01-099.fits,B6212/spec-55862-B6212_sp01-099.fits.gz,F,0.0,0.0,0.0,0.0
spec-55863-GAC_105N29_B1_sp14-104.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-104.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3970.0867811218423
spec-55862-B6210_sp01-078.fits,B6210/spec-55862-B6210_sp01-078.fits.gz,G,0.0,0.0,0.0,0.0
spec-55863-M31_011N40_B1_sp01-100.fits,M31_011N40_B1/spec-55863-M31_011N40_B1_sp01-100.fits.gz,F,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp09-120.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-120.fits.gz,K,0.0,4842.838652278515,3936.4070414309936,3966.431879468582
spec-55863-GAC_105N29_B1_sp11-072.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-072.fits.gz,G,0.0,0.0,3929.1625861305615,3970.0867811218423
spec-55863-GAC_105N29_B1_sp15-135.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp15-135.fits.gz,K,0.0,4884.273784229252,3931.8776931469724,3967.345289316547
spec-55863-GAC_105N29_B1_sp16-140.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp16-140.fits.gz,F,0.0,4861.832584649837,3932.7831456834174,3967.345289316547
spec-55862-B6212_sp01-097.fits,B6212/spec-55862-B6212_sp01-097.fits.gz,K,0.0,0.0,3930.972449074674,0.0
spec-55863-GAC_105N29_B1_sp14-060.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-060.fits.gz,A,0.0,4864.072056914614,3934.5946763407965,3971.001032638907
spec-55863-M31_011N40_M1_sp01-134.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-134.fits.gz,M,6567.49876817207,4862.952191867843,3930.972449074674,3969.1727400947307
spec-55863-GAC_105N29_B1_sp01-152.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-152.fits.gz,K,0.0,0.0,3934.5946763407965,3967.345289316547
spec-55862-B6210_sp01-237.fits,B6210/spec-55862-B6210_sp01-237.fits.gz,G,0.0,4862.952191867843,3934.5946763407965,3967.345289316547
spec-55862-B6210_sp02-176.fits,B6210/spec-55862-B6210_sp02-176.fits.gz,M,0.0,0.0,3936.4070414309936,3963.6929115081043
spec-55863-GAC_105N29_B1_sp12-105.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-105.fits.gz,F,0.0,4864.072056914614,3933.688806732022,3964.605690612772
spec-55862-B6210_sp01-140.fits,B6210/spec-55862-B6210_sp01-140.fits.gz,F,0.0,0.0,3934.5946763407965,0.0
spec-55863-GAC_105N29_B1_sp09-127.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-127.fits.gz,K,0.0,4865.192179849536,3933.688806732022,3966.431879468582
spec-55863-M31_011N40_M1_sp01-176.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-176.fits.gz,M,6561.452663029057,4873.040266252349,3930.972449074674,3967.345289316547
spec-55863-GAC_105N29_B1_sp07-240.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-240.fits.gz,K,6561.452663029057,4865.192179849536,3932.7831456834174,3968.2589095091184
spec-55863-M31_011N40_M1_sp02-084.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-084.fits.gz,M,0.0,4873.040266252349,3931.8776931469724,3966.431879468582
spec-55863-GAC_105N29_B1_sp05-159.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-159.fits.gz,G,0.0,4862.952191867843,3931.8776931469724,3972.830167336813
spec-55863-GAC_105N29_B1_sp03-200.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-200.fits.gz,F,0.0,4862.952191867843,3935.5007545577764,3968.2589095091184
spec-55863-GAC_105N29_B1_sp03-010.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp03-010.fits.gz,G,0.0,0.0,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp14-034.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp14-034.fits.gz,A,0.0,4865.192179849536,3935.5007545577764,3971.915494694405
spec-55863-GAC_105N29_B1_sp05-069.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-069.fits.gz,F,0.0,0.0,3934.5946763407965,3970.0867811218423
spec-55863-GAC_105N29_B1_sp01-163.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-163.fits.gz,K,0.0,0.0,3927.3535564672516,3967.345289316547
spec-55862-B6212_sp01-044.fits,B6212/spec-55862-B6212_sp01-044.fits.gz,A,0.0,4862.952191867843,0.0,3971.001032638907
spec-55862-B6212_sp02-097.fits,B6212/spec-55862-B6212_sp02-097.fits.gz,A,0.0,4862.952191867843,0.0,3970.0867811218423
spec-55863-GAC_105N29_B1_sp07-191.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp07-191.fits.gz,G,0.0,0.0,3937.313537008506,3963.6929115081043
spec-55863-GAC_105N29_B1_sp12-155.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp12-155.fits.gz,M,6570.52390963554,4841.723675840994,3933.688806732022,3968.2589095091184
spec-55863-M31_011N40_M1_sp02-035.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-035.fits.gz,K,6546.361740672747,4856.238413914264,3931.8776931469724,3969.1727400947307
spec-55862-B6210_sp02-042.fits,B6210/spec-55862-B6210_sp02-042.fits.gz,G,0.0,0.0,3932.7831456834174,3969.1727400947307
spec-55863-GAC_105N29_B1_sp01-230.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp01-230.fits.gz,G,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55863-GAC_105N29_B1_sp05-010.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp05-010.fits.gz,G,0.0,0.0,3936.4070414309936,3971.001032638907
spec-55862-B6210_sp01-250.fits,B6210/spec-55862-B6210_sp01-250.fits.gz,M,0.0,0.0,3930.972449074674,3963.6929115081043
spec-55863-GAC_105N29_B1_sp09-216.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp09-216.fits.gz,K,6561.452663029057,4865.192179849536,3934.5946763407965,3969.1727400947307
spec-55862-B6212_sp02-147.fits,B6212/spec-55862-B6212_sp02-147.fits.gz,A,0.0,0.0,3934.5946763407965,3970.0867811218423
spec-55863-M31_011N40_M1_sp02-213.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp02-213.fits.gz,N,6558.43169806728,4857.356732878539,3933.688806732022,3967.345289316547
spec-55862-B6210_sp01-097.fits,B6210/spec-55862-B6210_sp01-097.fits.gz,F,6561.452663029057,4862.952191867843,3934.5946763407965,3971.915494694405
spec-55863-GAC_105N29_B1_sp11-193.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp11-193.fits.gz,F,6562.9636672922,4861.832584649837,3933.688806732022,3968.2589095091184
spec-55863-GAC_105N29_B1_sp08-133.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp08-133.fits.gz,F,6561.452663029057,4862.952191867843,3935.5007545577764,3968.2589095091184
spec-55863-M31_011N40_M1_sp01-051.fits,M31_011N40_M1/spec-55863-M31_011N40_M1_sp01-051.fits.gz,K,6562.9636672922,4857.356732878539,3932.7831456834174,3966.431879468582
spec-55863-GAC_105N29_B1_sp10-192.fits,GAC_105N29_B1/spec-55863-GAC_105N29_B1_sp10-192.fits.gz,G,0.0,0.0,3934.5946763407965,3969.1727400947307
spec-55862-B6212_sp01-085.fits,B6212/spec-55862-B6212_sp01-085.fits.gz,K,0.0,0.0,3921.931463326502,0.0
spec-55862-B6212_sp01-226.fits,B6212/spec-55862-B6212_sp01-226.fits.gz,K,0.0,0.0,3931.8776931469724,0.0
spec-55862-B6212_sp01-043.fits,B6212/spec-55862-B6212_sp01-043.fits.gz,G,0.0,0.0,0.0,0.0
